0,1,2,3,4
7140,7261,5283,416.99041,150.37086
9883,9087,5283,9449.6499,3116.74029
1996,1127,5283,2971.61814,5120.93281
5012,2626,5283,7308.91448,2917.75044
5790,577,5284,9899.35327,819.16202
3962,8509,5284,1498.40634,5803.87697
206,8405,5284,8262.31205,4651.84166
7318,5167,5284,7617.73733,3671.73733
5557,5305,5284,1179.0257,8775.69175
3365,5868,5284,6210.64518,4058.55388
2602,3257,5284,7050.58151,9055.38479
9215,3358,5284,8346.91517,6716.42864
3798,6491,5284,957.64345,7693.60701
3197,4758,5284,5860.91221,674.5918
4742,4740,5284,2219.45946,621.6938
7035,9087,5284,5633.60203,6889.68437
3830,7080,5284,9875.04829,4063.74176
1881,9423,5284,619.96534,2669.51902
4544,9887,5285,3067.63096,2953.0531
4717,309,5285,2330.51207,2427.69215
643,7294,5285,1802.84737,140.70676
8780,9066,5285,2057.58991,1997.58705
2795,2124,5285,3684.53754,3749.49478
3377,7162,5285,2126.40812,7491.27084
7850,5448,5285,8248.93326,5275.3158
7143,5984,5285,6535.1754,6419.51996
5306,4810,5286,6412.09858,5860.742
9659,2127,5286,2513.80123,6168.10001
1790,9670,5286,8807.41698,3015.8904
1707,1437,5286,4985.3338,5416.8755
7166,4929,5286,2015.17326,5835.6878
3375,185,5286,1658.24233,3075.92033
7508,4905,5286,1999.29363,6355.42145
9243,8434,5286,6380.977,1095.33218
723,7873,5286,7026.21816,87.73589
9222,6557,5287,5328.91049,3982.08949
5248,4192,5287,3530.39273,1804.13475
3928,562,5287,4816.0676,2973.78248
3906,7662,5287,7814.16435,7968.68392
7431,1736,5287,7511.74852,5759.98645
2028,332,5287,6030.09588,5981.33626
1397,8823,5288,5465.93343,7352.47746
2254,4536,5288,2291.9014,5273.596
3012,2145,5288,4164.9237,4248.7967
8685,8325,5288,2485.3093,9271.56802
6244,4181,5288,8040.45462,8995.5406
8375,2312,5288,8700.65201,1087.93932
8301,9480,5288,3989.54765,4356.31254
4370,4898,5288,9692.12807,9578.0281
5671,1350,5288,1653.63162,4508.57686
7660,7897,5289,301.58629,7058.15149
4256,727,5289,7668.93588,3317.57895
4829,3887,5289,9574.73582,3437.81708
9928,215,5289,4379.73613,505.9448
8426,3808,5289,3130.57145,8359.34854
7873,495,5289,7915.61414,1086.54338
5243,7403,5289,5367.85763,1059.16189
1377,8360,5289,4779.10838,4193.65145
633,8552,5289,6980.33693,9629.8266
5292,1362,5289,2006.56486,8184.55184
3232,783,5290,9642.55796,5956.95177
4019,3586,5290,2239.11836,5930.62153
1001,8002,5290,7079.30951,3206.08482
5897,7066,5290,7343.68317,3872.35222
2587,3787,5290,5134.33722,6695.36235
8768,3612,5290,1733.45455,5187.10355
8082,5655,5290,7131.81109,2787.01791
7274,6534,5290,3464.06435,7399.72198
3306,4564,5290,2212.10691,4852.59135
7084,9560,5290,6974.17799,8171.97699
2091,8999,5290,8237.90531,4570.43742
3656,3087,5290,9968.49388,261.52075
2805,1813,5290,5488.14866,8726.88973
972,35,5290,5141.6835,2766.34106
2955,4271,5291,7706.73831,3214.18179
5012,3182,5291,5483.27203,9489.27245
9935,5841,5291,7538.11324,5133.90536
7860,8919,5291,2833.59906,5664.91967
1729,8847,5291,8137.96697,7615.08175
1061,663,5291,6704.91053,7209.57043
3190,3820,5291,2328.73506,5857.08792
2809,5336,5291,5193.13567,9389.65785
3972,5469,5291,1474.23782,1573.48278
829,4797,5291,8650.65418,1328.9162
6550,8754,5291,8035.35822,8886.32098
5909,4154,5292,7322.15431,8102.65052
7427,7251,5292,3242.40826,145.43178
9164,3377,5292,945.0212,8312.20985
7086,4345,5292,3257.09297,1912.58105
3417,5521,5292,8778.22113,3275.34579
5704,9033,5292,8343.94228,5725.1967
875,5581,5292,9701.80681,6418.05526
5393,3347,5292,7102.22758,2838.90798
2727,925,5292,4500.97493,9692.95819
3477,3665,5293,3589.23963,707.82707
5612,3664,5293,8234.95082,2993.79525
2912,3298,5293,5260.94587,5617.83675
6707,669,5293,8120.69465,8616.07454
5210,3881,5293,6120.325,1823.86597
8240,9711,5293,4381.75532,7028.13291
56,282,5293,3763.35829,697.75252
2087,459,5293,6957.29172,2614.61482
6602,8227,5293,8227.0627,8528.01581
6788,3893,5293,1434.58479,9480.70285
7517,8527,5293,1697.94788,8976.96766
4695,758,5293,896.92056,2703.0242
4454,7687,5294,8486.57127,1387.22424
9608,7580,5294,932.37997,8079.07811
4430,6441,5294,4301.73176,5827.94
7613,5466,5294,7498.35026,1714.31807
5385,2111,5294,9303.02451,6006.44952
2947,2019,5294,7831.85329,532.88013
2611,2910,5294,419.69701,9513.88303
3884,7179,5294,3276.24101,8034.65317
3218,6745,5294,935.93937,9091.49025
9072,7315,5294,4567.45748,2961.7004
5197,4749,5295,5063.11651,6849.64092
3694,3433,5295,9957.06439,7890.50226
7328,8317,5295,7936.58347,3638.75022
7714,7140,5295,6009.88809,2589.27954
5167,4268,5295,6686.17022,4443.68741
7181,800,5295,9834.69891,4833.39477
5749,3180,5295,9718.10536,4923.57658
2359,6823,5295,9830.24388,7712.48694
3750,3830,5296,9914.19698,9422.40651
7360,1151,5296,3458.54159,4369.2908
6543,3375,5296,6230.40537,5274.61837
945,2370,5296,2697.52615,7339.50988
4267,4729,5296,2255.27978,7142.56702
9438,6023,5296,2179.20429,6475.021
3903,60,5296,4732.43736,2528.61278
1489,8882,5296,3905.67161,8212.96974
2361,6535,5296,1470.43866,3443.72793
7720,639,5297,2252.29393,3307.7092
7500,6678,5297,3555.91143,894.81588
4098,5757,5297,8231.36869,6185.82968
834,9100,5297,3912.79852,8599.76157
8003,3733,5297,9907.32528,2873.96819
2811,4728,5297,280.78295,8036.95167
4185,2117,5297,587.86237,5813.27738
8511,6045,5298,6673.44351,1424.30978
2830,4040,5298,8442.16947,7004.77548
6374,2333,5298,1337.73083,1288.62967
8815,69,5298,2747.86086,9054.83139
2908,9655,5298,7891.35199,595.72939
7580,7724,5298,5169.73993,5254.02433
7049,5239,5298,683.83114,600.6491
6572,4679,5298,2000.44531,8205.72591
2918,3021,5299,6005.50675,3148.22105
39,394,5299,1693.946,1470.32109
757,788,5299,4301.41972,5648.2792
1912,8563,5299,7927.89654,5912.29993
6347,9924,5299,3427.82392,2249.4143
1826,8647,5299,4382.80517,5862.70462
7107,8752,5299,3195.81648,4486.69923
9701,5963,5299,9739.23963,7237.89144
6043,8090,5299,9300.67766,1040.70019
3266,8260,5299,3274.30411,8398.00505
7880,9735,5299,2106.23436,4774.84197
3266,2264,5299,2485.70049,2773.12882
2573,4386,5300,2247.80343,2623.62835
3391,1866,5300,5949.11046,4002.97248
8639,5977,5300,8218.82389,3248.14872
1543,2183,5300,2358.74293,1860.62743
526,5475,5300,3101.40082,8936.96663
9393,8462,5300,5580.50096,5771.21675
9517,6091,5300,4495.80083,6219.75489
5712,6365,5300,5140.56848,7843.07839
2116,4789,5300,8033.98121,612.64146
7666,3311,5300,4897.16518,1362.87698
9555,5911,5300,3639.76449,643.53463
7033,9935,5301,1383.25366,7229.12391
6282,3720,5301,2542.07382,7880.31647
9090,5823,5301,6127.59674,3891.0804
3681,7547,5301,2869.79826,8710.7797
5494,9761,5301,4959.98465,6796.33812
6382,7110,5301,2035.86175,8367.51246
5689,1451,5301,4784.75417,9591.73118
7698,2173,5301,1167.59944,7024.30592
8368,1332,5301,2952.42089,2702.35867
7549,54,5301,610.1756,4158.67899
9839,2287,5301,3265.57256,9119.15045
218,4187,5301,1978.89418,5131.0272
4873,9664,5302,8950.18601,5416.50377
1332,5183,5302,1428.42994,5415.36887
2016,5208,5302,7649.9593,2384.52879
4206,1705,5302,5375.36339,4122.79932
2839,5872,5302,5150.90942,2499.06796
4572,5567,5302,4609.99723,6869.89982
6913,2265,5302,7503.29924,969.82089
5695,219,5302,655.98774,1501.01927
6887,6387,5302,4395.75683,3986.00054
4111,2184,5302,3817.04912,7952.85345
8155,2860,5302,3483.09187,1635.98395
6627,7140,5303,6355.65671,1943.80216
8368,2769,5303,3562.76054,9581.78927
1386,9249,5303,8070.84193,434.86714
1594,9904,5303,6337.88543,7132.80297
3832,4659,5303,8697.16787,2127.73816
4099,4923,5303,6390.01428,7301.28238
5894,5746,5303,9427.99645,76.86941
9845,6257,5303,1310.30388,268.94143
1849,9332,5303,8443.10624,7962.98707
3508,1777,5304,8436.03488,2700.631
5700,6031,5304,4470.8932,7365.74084
6473,2397,5304,2272.86298,3123.88258
9578,3460,5304,5939.99235,134.4399
2094,9257,5304,8466.79409,52.28367
4624,4997,5305,2250.90523,6103.7958
5388,9369,5305,2705.76754,9990.94391
802,855,5305,7270.57002,582.45289
7934,5288,5305,2368.05433,9109.54213
8092,3904,5305,3741.28137,6495.08757
861,2135,5305,3422.27149,5891.16617
4924,2420,5305,9275.37639,4522.47181
7574,1782,5305,3833.42917,8076.32221
7611,6941,5305,9241.19376,5525.87574
3955,9342,5305,5072.92099,8565.16722
7876,2473,5305,9567.75114,7848.86425
3077,3559,5305,7738.41213,534.33506
3788,7254,5305,6765.88969,2971.8607
392,764,5306,4614.33229,988.91722
1462,693,5306,1005.66071,7092.67989
5939,7851,5306,5048.30022,2700.44199
8005,2732,5306,711.16408,6527.60474
6706,2604,5306,5345.4076,8706.03817
801,7309,5306,3548.22929,8987.93544
3655,4842,5306,546.28035,1290.93879
4478,2331,5306,6396.57576,7578.80039
9986,3076,5306,9048.08086,290.85338
7795,8874,5306,1613.6632,4348.5816
2272,6232,5306,9317.69211,2732.19301
5708,6123,5307,6599.14527,6331.71539
1302,3564,5307,489.41365,8584.69391
6936,7429,5307,6797.84538,1276.92268
7583,9245,5307,4238.45377,8480.34422
3858,3430,5307,3245.28759,6811.02986
8693,8522,5307,63.62958,5841.61667
7140,1943,5307,4272.73503,7036.96241
3142,7422,5307,3889.61475,3498.07925
6458,122,5307,5496.70704,4495.4482
9317,3432,5308,9231.33796,898.43661
6090,9571,5308,7271.43267,5271.18357
1221,2897,5308,556.30419,7162.30712
7280,7195,5308,1433.73026,7714.49149
6234,5877,5308,2877.34099,5309.86466
9190,6706,5308,211.45042,7880.75172
8102,933,5308,614.95641,8947.84683
9354,6691,5308,459.10348,2534.50203
4508,1974,5308,2341.6252,2698.32424
952,4993,5308,3974.9401,9272.98231
5482,8650,5308,7651.63429,6824.84132
5388,9351,5308,8248.38642,6861.40772
2460,4938,5308,6876.2486,2328.00692
271,8456,5308,861.04994,604.75922
2711,2816,5308,4166.38791,2795.22608
4210,9275,5309,2110.70759,1793.40788
388,9512,5309,8337.70052,3383.59784
3370,3210,5309,8631.92663,6111.59395
8595,4474,5309,5912.13696,9162.79715
312,548,5309,2970.3855,3972.83583
3183,2334,5309,7453.82715,2700.68145
3716,2575,5309,2492.34778,9667.611
47,9968,5309,1351.20738,2952.18016
8681,1986,5309,3244.63029,9387.63045
2452,5855,5310,9678.2362,1104.75845
448,8948,5310,2085.92861,1292.56114
2805,9796,5310,515.74049,3723.65182
4781,3082,5310,9317.46292,5719.98823
7088,9597,5310,6395.23714,7626.42687
7098,9216,5310,4815.25502,4292.31442
9467,87,5310,294.59356,55.43975
4631,1139,5310,554.5086,7878.60612
4097,2935,5310,2346.01803,2609.46736
1762,1655,5310,5188.01497,3834.3544
8645,4689,5311,9097.73679,233.08191
9794,1398,5311,9359.15199,3148.55304
6481,9540,5311,6702.69016,631.065
8609,5960,5311,7291.35637,6937.58952
3178,3953,5311,4147.2467,6458.56561
7025,7370,5311,4001.2447,6021.71567
9063,97,5311,6368.44941,4786.08055
1166,6521,5311,8027.05882,6125.52923
2817,7938,5311,776.88358,5978.62419
712,3421,5311,8026.82893,7078.45269
8677,9019,5311,1839.33331,3329.96857
7189,4598,5312,2450.44805,6070.00191
6134,3679,5312,4216.70153,6742.36485
5091,6806,5312,1751.51533,556.04363
4300,7974,5312,7491.60674,9227.30728
6816,8612,5312,3021.19821,6789.54475
2218,9439,5312,3025.3149,3892.24188
6775,3807,5312,2070.46309,60.25077
8646,2120,5312,5194.76582,4002.43387
2952,4661,5312,4981.74154,5794.61608
5926,210,5312,2173.33536,3710.17486
5606,6923,5312,34.17526,1847.49454
8563,4164,5313,5374.05091,2111.68399
5211,7717,5313,9728.13514,4441.16551
9329,3748,5313,3299.59373,979.85618
6872,9298,5313,6836.74995,1150.73867
7508,7950,5313,3918.27433,5295.78323
7094,3325,5313,8187.13987,3261.15837
2665,6617,5313,2734.20219,4331.1386
6997,9139,5313,9171.24196,3104.59029
2620,5217,5313,4716.11411,5357.24166
21,256,5313,1706.42491,3324.58573
6858,9982,5313,5196.17313,4761.97093
8617,928,5313,2796.07372,7926.99366
3743,7051,5313,8249.1972,6302.42046
6805,5557,5313,4220.30434,4743.36644
9965,6432,5314,489.23306,7174.45174
6846,2609,5314,4043.45052,3380.02592
8682,8242,5314,9910.60165,5455.76295
9294,9926,5314,1393.6118,1350.6112
9786,2692,5314,9384.41728,1176.99882
9057,4792,5314,7681.78221,7749.26334
9304,3546,5314,2117.40259,4471.26117
8458,2943,5314,4792.94522,8109.79586
6512,9060,5314,9654.45065,6258.55506
7758,9600,5315,4666.71438,5414.95715
2215,4746,5315,2029.6267,4840.54013
4618,2358,5315,6656.46922,8500.49407
4558,5871,5315,5866.37379,790.41946
9761,7863,5315,9026.00706,9335.32322
7590,5867,5315,7832.50276,2748.602
2058,9955,5315,8846.56676,6205.18718
9356,1212,5315,1997.71437,6879.38389
1102,3449,5315,6806.15477,9422.69462
718,2614,5315,3306.87499,6183.8959
2883,4945,5315,5845.43108,1921.28075
5295,1393,5316,9406.73289,8192.67182
4402,4713,5316,5420.87581,7236.85549
952,3796,5316,2375.96007,3359.56983
726,7247,5316,6862.32135,8132.40826
8371,7690,5316,2915.60146,3753.41309
8662,4322,5316,7674.19334,7951.36776
5442,4738,5316,5729.95296,6113.28301
2193,2196,5316,9094.0814,8009.48586
5231,2447,5316,9901.22583,2694.34152
7298,8540,5316,5123.56764,7109.79785
3202,2553,5316,7976.84315,1966.96445
7567,6093,5317,9855.44057,8308.97627
1376,6568,5317,1709.48188,2381.48778
6309,1979,5317,7433.80112,6549.07737
347,6593,5317,938.23976,172.12478
5568,7122,5317,5162.86173,41.10211
6822,4766,5317,8428.34547,318.39443
3181,6755,5317,8434.93801,6312.7839
8057,5258,5318,6312.78126,7312.63224
7783,4993,5318,9683.02602,9649.94561
8723,3552,5318,3266.24493,9458.98681
1307,2082,5318,1349.46033,3894.70841
5562,4329,5318,4669.43108,9298.65014
7111,8280,5318,3461.91885,3644.6777
4330,3407,5318,7460.77289,6887.46471
1297,8742,5318,8234.21751,4531.51729
4937,2916,5318,8555.11768,7878.32128
6963,3210,5318,9044.73769,8531.60418
294,241,5318,6326.40686,1410.15951
3364,6705,5318,9566.37911,4671.46783
6841,4892,5318,9311.65408,5268.07284
8663,5622,5318,8644.07491,2472.57541
9096,3802,5318,8925.04006,8720.01161
3303,8027,5318,7467.2553,402.10978
80,7447,5319,8781.79993,6612.24518
8362,1739,5319,4220.15886,8064.83119
3807,8044,5319,8625.04548,9641.16387
3583,3966,5319,496.12086,7695.23163
1210,5015,5319,9286.22968,1777.23581
9413,7169,5319,6642.84299,9487.28957
8572,330,5319,905.1722,8492.86182
9998,9723,5319,1660.46139,1735.23931
3544,4667,5319,6242.96782,9924.86818
7756,1119,5319,8699.82532,6228.63254
8878,5985,5319,953.57752,6359.12048
4486,5575,5319,6693.00847,9921.74862
1981,1182,5319,1380.01106,3646.99473
4057,40,5320,6921.82798,3320.84511
6226,9283,5320,1906.11669,8099.24384
7603,6329,5320,3605.39099,8641.49678
2445,5448,5320,4383.48707,3336.07531
4116,6483,5320,3138.69846,219.31811
3879,4000,5320,4307.26206,8628.02598
422,5865,5320,9390.78324,9773.92514
7857,8235,5321,6244.87816,418.22577
6784,1391,5321,6808.85075,3812.20754
5689,480,5321,5883.10409,4625.61564
4452,4598,5321,212.4116,5065.73795
5155,3723,5321,5455.14802,8354.93905
5524,9497,5321,6654.49285,2255.71242
418,2879,5322,9170.5246,4666.85652
765,7647,5322,9795.61738,2319.24716
1813,5894,5322,6879.40528,7807.13967
700,3554,5322,4656.25909,1114.72127
7194,5271,5322,7707.51258,4714.81624
9085,2065,5322,9785.00952,4338.06771
9273,6011,5322,183.68045,648.12784
2499,2616,5322,6948.73524,4717.16738
779,8452,5322,1704.63927,242.17633
6018,6428,5322,8458.66458,3538.00748
5499,1391,5323,3374.12647,2811.96818
5575,2866,5323,6562.91944,3739.58007
6160,1513,5323,8118.48083,6877.46765
8477,8171,5323,9283.45679,441.74221
8058,3153,5323,3531.32193,5989.86828
3126,4848,5323,1122.73013,1222.72716
685,8869,5323,584.43963,4212.12472
1608,9853,5323,5442.01868,6037.19195
827,1890,5323,4248.48394,2302.41201
2382,2069,5323,9227.01351,7120.22748
3564,7783,5323,6318.40915,2547.87673
2084,3552,5323,2870.63952,561.92392
3851,2973,5324,3259.94933,4468.96888
3603,2370,5324,7385.31527,4871.41156
6086,5443,5324,9726.30873,5899.96118
6422,4247,5324,5121.02408,3345.12057
5038,8382,5324,3713.36664,4126.09385
9720,9192,5324,6204.13073,8137.53751
7230,8289,5324,8154.61905,874.59849
5569,1867,5324,3663.56299,9080.33056
4075,7219,5324,3186.11428,5774.77312
2783,3575,5324,47.6698,5731.31426
8954,965,5324,2613.90682,324.38191
2180,1127,5324,5025.71454,6143.27263
3098,5999,5325,9996.51245,342.10795
8686,5955,5325,1720.99117,8549.45799
1133,7972,5325,2453.41158,5313.93639
2121,6973,5325,5406.5386,9218.33616
9991,1447,5325,1069.58634,7829.33188
5643,515,5325,7373.62119,7990.21113
919,6867,5325,3193.49678,7484.03576
5993,3454,5326,4260.76856,2698.13761
7311,273,5326,4242.02427,4128.10591
6578,5629,5326,2784.07559,2383.64313
854,4802,5326,8465.38642,8632.60548
8909,5613,5326,7970.79609,6052.91683
8221,8006,5327,8692.79095,9461.29497
5333,5080,5327,8898.54879,3171.141
3341,2914,5327,265.06402,920.84404
9075,232,5327,3238.95836,3317.18954
6347,5295,5327,8956.11231,1934.16231
9352,9891,5327,1884.85658,569.60923
19,9958,5327,732.39565,2704.98937
2999,5597,5327,3906.34328,4547.64979
5139,8547,5327,9305.07911,842.76776
3866,460,5327,7179.41296,8187.62922
1194,3797,5327,9188.07714,3302.7522
6115,4922,5327,7169.62894,8519.9706
8618,3299,5327,8498.45451,3175.49958
4952,2624,5327,8770.94914,7870.35167
9444,321,5327,1500.41616,2516.59446
2927,7830,5327,5633.00819,6486.13043
8233,6708,5328,5510.1964,2942.71523
6025,9707,5328,1789.2925,1544.43545
3173,9389,5328,109.20766,966.60725
1126,4514,5329,1632.82605,6453.99771
1763,1130,5329,6198.52382,7118.65672
2074,127,5329,4961.30442,9831.29574
7389,2913,5329,5933.56037,8270.17088
7761,1938,5329,598.64722,3346.07042
8936,391,5329,920.90474,2451.22871
8929,7723,5329,17.64123,9902.07126
1260,6130,5329,1214.21991,4044.51497
3103,6218,5329,5292.99162,1284.2063
4172,4724,5329,1740.90761,5729.37884
7689,8024,5329,3009.97458,2315.60698
4731,7716,5329,3824.1903,7943.84428
9731,7984,5329,6975.57116,1259.19516
9945,7205,5330,519.065,2715.17301
3936,9940,5330,5653.89409,9218.71946
9521,6262,5330,4809.96957,8269.54284
5044,2907,5330,8674.46672,2345.20586
3631,4078,5330,4428.69337,1536.75366
6362,2229,5330,6717.50825,2435.71227
3337,4672,5330,7082.2353,3048.1427
5650,9607,5330,1758.21236,6730.86242
7832,5025,5330,9431.67502,5491.16872
3148,4795,5330,3706.84994,9655.56917
9666,4356,5330,1688.60307,139.58741
8777,7288,5330,7871.41093,7900.86883
3029,61,5330,6108.45183,7852.00156
7186,8393,5331,7342.37966,2450.02101
5995,3722,5331,5831.82544,2585.7624
5164,6526,5331,3994.89209,1206.11967
4730,3234,5331,5487.29774,8827.24669
5606,3116,5331,8866.34675,5588.5557
2311,9906,5331,7114.3084,897.00537
5669,8443,5331,5885.11501,4211.94031
847,8510,5331,7661.34456,2197.6642
9775,9881,5331,6138.78244,4253.90838
8224,6199,5331,7595.14324,2916.83683
6852,8172,5332,3226.40163,1291.69186
3027,544,5332,4130.71048,6426.67095
557,2269,5332,589.52349,5346.50577
2609,2764,5332,8384.80039,5647.04266
5768,121,5332,8887.61553,9006.58618
272,9700,5333,7813.57612,7269.63276
5496,9789,5333,6848.89998,4256.1862
5672,6158,5333,9024.03901,1203.98615
4658,305,5333,222.08442,5839.96069
8548,2611,5333,2921.48547,9908.75962
2233,5719,5333,4717.06187,594.13808
1625,4518,5333,212.56425,8484.00566
5571,8436,5333,4659.28881,3480.62271
4580,6399,5333,3396.35116,8376.45451
5950,88,5333,2771.28019,9406.5056
824,147,5334,7386.7299,9526.71114
4257,4033,5334,7519.35486,4949.05946
7159,9610,5334,2477.09121,6997.55241
8960,6125,5334,2277.43532,2033.52533
2623,4286,5334,8892.40109,3297.81709
3472,5120,5334,7067.96283,3641.80315
8568,7411,5334,5110.70092,2503.69627
5067,5238,5334,5848.17179,3918.99281
1499,8839,5334,843.95244,7332.58594
6563,7038,5334,6901.78147,3735.02246
4338,5573,5335,2226.72356,3121.60292
9459,4684,5335,9732.4738,1164.91228
8475,4284,5335,5564.29693,833.19117
4360,921,5335,291.20394,4145.13213
6993,3109,5335,7416.16366,5107.06191
453,8506,5336,8821.76639,7254.66458
7201,7229,5336,2691.22357,5629.6148
4153,5318,5336,4843.72049,379.96766
9258,5634,5336,2564.18074,3369.72192
8518,7808,5336,7145.23182,3547.9621
5308,1190,5336,6986.86399,5854.66128
8984,930,5336,4257.94446,9748.75079
7379,2343,5336,705.64546,7873.2783
5339,543,5336,1510.07007,9665.2064
1288,9696,5336,6139.97297,6131.89072
4335,7346,5336,597.68732,5678.67137
5941,5311,5336,6744.51298,9355.6388
5081,6907,5336,5485.56409,7162.79391
8166,3060,5337,2408.52541,590.40775
888,5128,5337,9614.15569,5834.60183
5439,2570,5337,5162.983,1096.04128
8661,4529,5337,5155.40306,7849.31627
4447,3258,5337,1837.44759,3880.62459
9458,8401,5337,2403.14011,249.54699
2389,5886,5337,8768.24483,7250.77652
2309,6285,5337,208.07425,8967.45724
1964,8776,5338,3653.16717,5176.12749
232,4903,5338,1612.45776,6622.70569
5616,6569,5338,1495.44949,5299.13032
96,3268,5338,9857.72839,7101.00767
1679,7235,5338,2891.64862,2348.35103
6207,8489,5338,3404.17959,6284.60143
8352,2292,5338,5808.5562,2377.09551
1405,2377,5339,1485.44422,5969.13533
6179,5169,5339,4444.69132,3953.63461
8516,8858,5339,3429.12858,6874.41736
7345,3000,5339,2875.90971,1054.47988
2377,6652,5339,7298.40981,6560.46211
4777,5938,5339,3987.58287,5956.53877
2997,9839,5339,8740.54651,7301.64504
8225,3764,5339,2178.49926,9459.65302
8457,3737,5339,8749.71748,3040.02403
1595,8518,5340,6065.43308,5497.41831
903,4906,5340,1640.13495,8660.94855
2157,8161,5340,4727.29624,9504.7075
4036,3179,5340,7398.63594,9584.18519
8859,8631,5340,6643.44126,7880.06104
3850,1668,5340,1555.7527,3540.84116
6802,5721,5340,2737.8218,6312.34035
540,9650,5340,4142.69365,2932.27861
3837,5377,5340,2479.52815,8809.62233
9534,3139,5340,4777.24956,1730.39936
3624,6988,5340,3772.58191,912.63183
2614,2219,5341,7584.33982,2476.11912
97,5858,5341,5018.69221,5300.60409
7019,4409,5341,26.60334,8246.15989
5423,9175,5341,4783.79582,1166.34483
262,585,5341,253.02424,1763.57518
8782,5421,5341,2583.51381,8367.68663
5614,6359,5341,8856.64993,8549.4564
4450,2915,5341,6649.55812,6220.2901
5527,2954,5341,4240.68568,7078.74611
5712,2410,5341,950.79253,2583.06967
446,2946,5341,7817.62191,7365.48068
3049,502,5341,6452.57594,2448.50734
3225,2906,5342,6867.33668,3334.92195
7537,2667,5342,1755.71475,2140.16376
2698,2053,5342,253.30193,2318.1836
1074,230,5342,4750.3662,8955.94919
4013,6916,5343,2006.30255,9230.56262
4687,3369,5343,9159.44382,5549.74709
9649,1702,5343,4652.71982,5094.05786
2497,6571,5343,750.70021,7252.98066
7592,661,5343,3322.77045,2898.49452
2288,9201,5343,4466.25338,5386.44968
4500,5146,5343,9902.11649,1819.98283
3360,4088,5343,7702.56775,3502.42994
380,9730,5343,2996.90798,1062.11912
7309,246,5343,6190.9199,7926.58461
2924,272,5343,2473.59555,220.15245
6545,1703,5344,3377.41332,624.05985
7995,9630,5344,4417.09164,7645.53362
7190,1406,5344,5019.67732,1241.97639
1058,1738,5344,6193.47761,5399.61694
7745,4742,5344,6857.14145,9736.86086
6069,8072,5344,1223.36071,2982.53264
7290,7011,5344,9147.23628,4056.54248
1619,7528,5344,2932.02211,5103.21721
933,2529,5344,3891.88429,6235.80532
2081,5950,5344,3542.05628,3109.0206
5307,7297,5345,2290.07963,6591.15462
4734,3700,5345,3044.06027,2436.85525
1162,3697,5345,5506.66793,8437.77817
6671,951,5345,450.54008,6612.43305
6019,4551,5345,5790.75089,9823.44921
5269,3969,5345,7272.04042,1994.41327
6643,1285,5345,48.35987,9875.1152
4742,2680,5345,3837.68342,9497.10226
5013,7592,5345,9386.97139,1767.74795
9584,5843,5345,8240.06383,4398.35865
8514,4208,5345,5710.50699,3636.05721
5259,2379,5345,4767.23505,9833.83787
2519,4742,5346,1051.51121,4843.64454
8961,1385,5346,9421.55212,6120.96934
1605,8094,5346,351.31208,9036.65221
1684,3398,5346,7094.55379,685.48216
4473,4662,5346,2374.81941,1053.00148
2103,846,5346,7471.37723,1552.82328
5060,5897,5346,6669.16848,7031.8149
1435,8509,5346,8834.22664,8349.54767
9258,4585,5346,4277.75392,1494.02668
9572,9279,5346,2783.98284,2916.97209
6738,8476,5346,3693.3052,4769.165
7116,7363,5347,8063.25996,8819.03378
3972,3721,5347,976.66665,9588.45849
6425,6961,5347,5305.22618,2854.97814
4768,691,5347,3223.70454,3861.16569
9910,8812,5347,2148.65253,5547.76642
8706,5599,5347,6166.16172,40.68043
5387,7628,5347,983.45833,5114.31365
1525,474,5347,8141.30842,3285.18953
6548,8371,5347,800.97871,2934.33728
7512,3853,5347,8586.85336,7829.70961
7948,6326,5347,9986.34209,6030.95371
1310,2246,5347,120.80233,4303.55668
6665,6213,5347,195.99359,964.3412
9943,403,5347,9541.75027,7227.29692
5254,5258,5348,8195.51964,8280.68461
959,9138,5348,2894.90262,5088.49465
453,8204,5348,2018.61254,5401.49354
5766,8651,5348,1784.8479,1491.86015
4438,1529,5348,3133.28608,6702.31103
4592,8519,5348,2754.19952,5065.63725
2202,3957,5349,9522.28857,2982.93771
8234,3136,5349,7476.21653,2216.18305
2805,5114,5349,4514.48748,6536.14538
7629,4065,5349,56.49391,8608.89015
6704,5499,5349,7653.09879,3603.88025
3087,356,5349,9130.45197,2115.98571
5729,6440,5349,5074.63042,5107.14884
2297,990,5349,717.40784,9977.11883
3366,7278,5349,3376.42257,1077.46426
4289,2305,5349,3764.19518,9001.10943
2437,2765,5349,8219.41621,4469.6671
1623,3005,5349,5240.93099,9084.4246
7600,8616,5349,8858.02095,8769.21511
3707,4140,5349,373.92789,7052.027
7950,6282,5350,208.60218,4993.30566
9534,5907,5350,3608.38408,1660.02906
9431,9587,5350,4426.67951,8846.13712
3544,6377,5350,782.28903,3567.66354
3651,1867,5350,8717.6922,3774.37866
2574,1370,5350,2073.64753,824.4384
7884,1460,5350,2137.99147,7817.16789
5806,5961,5350,2563.86756,1145.43302
6845,2141,5350,5481.80265,3104.47764
7767,52,5350,3930.81467,6216.15894
2222,1590,5350,2738.90042,9888.11704
8602,30,5351,174.56605,8728.2954
349,6434,5351,3883.06183,8042.24043
6945,2943,5351,2756.09045,8085.02193
6471,756,5351,2010.14211,6260.99735
